id_department,department_name,terrain_area,old_antenna,new_antenna_type
5,Bolivar,1143200,22,e
17,Huila,965400,16,b
27,Santander,1026000,13,a
17,Huila,846400,9,c
8,Caqueta,1628400,1,e
6,Boyaca,1782000,24,a
28,Sucre,1514600,3,e
15,Guainia,1855600,12,a
14,Cundinamarca,1820800,20,b
20,Meta,4000,5,e
31,Vaupes,1405200,29,c
9,Casanare,1465600,13,a
15,Guainia,1438000,18,d
32,Vichada,471200,27,a
9,Casanare,1822800,13,d
15,Guainia,1071800,30,a
29,Tolima,283800,13,b
30,Valle del Cauca,361000,14,c
30,Valle del Cauca,621600,22,a
21,Narino,1014600,16,a
20,Meta,1612800,0,a
4,Atlantico,1983400,5,c
14,Cundinamarca,391000,14,a
12,Choco,1712600,22,a
3,Arauca,767800,8,c
30,Valle del Cauca,570200,11,e
2,Antioquia,738600,13,a
8,Caqueta,207400,7,b
2,Antioquia,273600,25,c
28,Sucre,484000,15,e
15,Guainia,1135200,12,b
21,Narino,1779200,16,d
31,Vaupes,1096000,15,d
11,Cesar,1257600,3,b
23,Putumayo,776200,18,b
8,Caqueta,657000,25,a
29,Tolima,1156600,7,b
4,Atlantico,619200,9,c
23,Putumayo,564800,27,a
15,Guainia,324000,30,a
21,Narino,1344600,14,c
6,Boyaca,1780800,30,c
7,Caldas,1439600,25,c
13,Cordoba,541600,7,a
21,Narino,557000,24,c
25,Risaralda,1316600,12,e
22,Norte de Santander,1877600,30,d
13,Cordoba,517600,17,e
4,Atlantico,260400,3,a
6,Boyaca,281800,0,c
31,Vaupes,1920800,15,e
13,Cordoba,668000,20,a
15,Guainia,838200,6,d
14,Cundinamarca,1729400,4,b
17,Huila,986600,12,d
4,Atlantico,1323400,1,a
20,Meta,609800,18,c
32,Vichada,1349600,24,a
23,Putumayo,1834400,8,d
24,Quindio,1872800,12,a
6,Boyaca,1322400,25,d
22,Norte de Santander,1033800,12,c
8,Caqueta,1304400,30,a
18,La Guajira,1083600,7,c
19,Magdalena,27400,21,e
21,Narino,207800,3,a
5,Bolivar,64400,17,a
11,Cesar,114400,12,b
23,Putumayo,896000,9,b
17,Huila,1735200,2,d
22,Norte de Santander,835400,12,a
11,Cesar,601600,5,c
10,Cauca,1785000,25,e
29,Tolima,1019000,28,d
2,Antioquia,9400,10,d
17,Huila,1598600,4,a
24,Quindio,1583000,25,b
4,Atlantico,976200,17,e
11,Cesar,1068800,4,e
32,Vichada,964000,30,c
2,Antioquia,1679000,22,d
14,Cundinamarca,1333200,22,c
27,Santander,1290600,20,e
20,Meta,867600,2,a
15,Guainia,647200,20,b
3,Arauca,286000,26,d
21,Narino,599800,1,e
21,Narino,660200,12,d
13,Cordoba,319200,24,c
6,Boyaca,212800,15,c
11,Cesar,425000,30,d
18,La Guajira,1725600,14,c
20,Meta,1386800,18,d
4,Atlantico,1665600,13,a
1,Amazonas,975400,14,a
12,Choco,1585000,11,b
28,Sucre,1215600,17,b
2,Antioquia,105400,23,a
31,Vaupes,131400,9,e
21,Narino,1746000,12,c
26,San Andres y Providencia,597800,19,b
8,Caqueta,1383000,1,d
1,Amazonas,1307800,25,b
14,Cundinamarca,1322400,7,a
2,Antioquia,630000,6,a
23,Putumayo,894600,0,a
19,Magdalena,532400,7,a
24,Quindio,1262600,13,e
3,Arauca,1463400,10,d
23,Putumayo,546800,18,d
19,Magdalena,1593200,0,c
17,Huila,983000,10,d
32,Vichada,1792600,4,e
14,Cundinamarca,1996400,11,e
17,Huila,1740800,5,e
14,Cundinamarca,578600,9,e
16,Guaviare,1263200,26,e
17,Huila,218000,21,d
21,Narino,1388200,3,b
18,La Guajira,640200,2,c
9,Casanare,1872200,24,d
9,Casanare,1017600,8,e
3,Arauca,1760600,13,c
21,Narino,1275200,9,d
29,Tolima,1723000,29,d
3,Arauca,104600,14,b
14,Cundinamarca,1829600,1,d
9,Casanare,1635400,13,c
27,Santander,1183600,28,a
21,Narino,1503000,16,d
8,Caqueta,1241800,17,d
1,Amazonas,134800,22,b
6,Boyaca,1876000,1,b
24,Quindio,1574200,3,a
15,Guainia,1277000,17,b
2,Antioquia,566000,20,e
30,Valle del Cauca,480600,25,d
31,Vaupes,1456200,23,d
10,Cauca,1325000,23,d
32,Vichada,272400,9,c
9,Casanare,1849800,9,b
15,Guainia,201600,29,e
14,Cundinamarca,69400,6,a
26,San Andres y Providencia,1034600,11,c
26,San Andres y Providencia,1086600,2,d
10,Cauca,1376200,17,a
30,Valle del Cauca,425400,11,e
4,Atlantico,46400,15,d
25,Risaralda,1992800,3,d
26,San Andres y Providencia,143800,3,b
23,Putumayo,393000,30,e
29,Tolima,249400,25,b
30,Valle del Cauca,1399200,0,e
27,Santander,1457800,16,c
5,Bolivar,1277400,15,b
20,Meta,1965400,20,a
2,Antioquia,1075200,12,d
10,Cauca,1395000,22,a
32,Vichada,1777800,16,a
30,Valle del Cauca,679800,8,a
31,Vaupes,1722200,7,d
7,Caldas,638200,29,a
15,Guainia,342800,26,c
16,Guaviare,1277200,8,c
17,Huila,1660400,24,e
15,Guainia,66000,6,c
20,Meta,227000,5,b
16,Guaviare,479800,20,e
30,Valle del Cauca,243200,6,b
15,Guainia,90600,13,d
31,Vaupes,1075200,14,b
24,Quindio,293600,8,a
11,Cesar,1680200,4,a
9,Casanare,1893000,17,a
11,Cesar,1841600,12,e
19,Magdalena,1325000,6,b
25,Risaralda,1090800,23,d
12,Choco,1288400,29,c
2,Antioquia,960600,8,a
26,San Andres y Providencia,681800,25,a
10,Cauca,1698400,6,c
21,Narino,787200,0,d
15,Guainia,975200,30,c
2,Antioquia,1702000,13,c
1,Amazonas,1694400,24,a
29,Tolima,1542200,20,c
20,Meta,1151800,9,b
31,Vaupes,1442200,8,a
6,Boyaca,955800,14,a
8,Caqueta,211000,21,e
2,Antioquia,1945600,18,e
17,Huila,1508400,24,e
20,Meta,378600,28,e
22,Norte de Santander,1883000,24,a
13,Cordoba,989000,10,a
5,Bolivar,1473000,23,e
15,Guainia,752800,17,d
32,Vichada,637800,26,e
10,Cauca,1123200,30,e
18,La Guajira,722600,22,b
5,Bolivar,1942600,27,b
25,Risaralda,741200,3,d
31,Vaupes,1273400,11,a
28,Sucre,1053000,3,c
28,Sucre,1603400,9,b
32,Vichada,1153200,28,c
27,Santander,280800,25,b
15,Guainia,972800,20,c
8,Caqueta,1206200,10,a
6,Boyaca,942800,21,b
10,Cauca,688800,10,c
16,Guaviare,1376600,23,a
16,Guaviare,1422000,11,b
22,Norte de Santander,342400,26,c
16,Guaviare,1429000,4,b
32,Vichada,414800,24,e
7,Caldas,1535200,11,c
2,Antioquia,823800,9,d
7,Caldas,1537600,4,c
14,Cundinamarca,1442400,28,a
25,Risaralda,1057800,5,e
15,Guainia,922800,6,d
1,Amazonas,72400,26,c
19,Magdalena,1543400,12,d
15,Guainia,974000,20,d
30,Valle del Cauca,823600,16,c
28,Sucre,906400,7,b
24,Quindio,1527000,2,c
2,Antioquia,1291800,7,a
6,Boyaca,1492400,12,d
25,Risaralda,1825200,11,d
20,Meta,395000,17,b
24,Quindio,1550000,12,a
16,Guaviare,95200,30,b
31,Vaupes,1644800,23,b
10,Cauca,357000,8,a
31,Vaupes,803600,29,a
4,Atlantico,1915800,24,e
23,Putumayo,593600,11,a
32,Vichada,721800,25,d
30,Valle del Cauca,235400,15,a
11,Cesar,62000,28,e
10,Cauca,1391200,11,b
21,Narino,309000,4,c
16,Guaviare,128600,30,e
8,Caqueta,272800,29,b
25,Risaralda,93800,15,d
15,Guainia,1602400,10,b
27,Santander,1052000,9,e
8,Caqueta,532200,10,d
29,Tolima,507200,5,a
11,Cesar,1230400,25,d
6,Boyaca,1489000,14,e
6,Boyaca,597200,27,d
25,Risaralda,34200,2,c
20,Meta,667200,25,a
17,Huila,1664600,24,a
12,Choco,1583800,26,d
24,Quindio,156000,18,d
22,Norte de Santander,1219800,29,c
2,Antioquia,1752600,14,b
29,Tolima,1744000,14,c
25,Risaralda,1575800,7,e
29,Tolima,1968400,17,b
32,Vichada,622600,19,a
30,Valle del Cauca,887400,6,a
10,Cauca,616400,30,a
3,Arauca,1635200,30,e
26,San Andres y Providencia,1574400,22,a
14,Cundinamarca,1161000,10,c
11,Cesar,48400,25,b
8,Caqueta,1753800,25,c
14,Cundinamarca,1732200,9,b
32,Vichada,1935200,27,d
18,La Guajira,1256800,19,a
27,Santander,1488000,9,c
9,Casanare,607800,13,d
12,Choco,593400,2,d
4,Atlantico,1169000,27,e
7,Caldas,516000,14,d
23,Putumayo,549400,22,c
10,Cauca,215600,6,d
4,Atlantico,926200,20,a
31,Vaupes,720800,24,a
14,Cundinamarca,1074000,9,d
15,Guainia,1403000,12,b
12,Choco,531000,16,c
8,Caqueta,1455800,25,b
9,Casanare,1599200,9,e
24,Quindio,1822200,1,d
27,Santander,342000,4,d
27,Santander,1566000,21,c
18,La Guajira,32600,10,d
23,Putumayo,1385000,27,c
28,Sucre,1721000,12,e
21,Narino,1639800,21,b
3,Arauca,1171600,29,b
20,Meta,1662200,29,b
5,Bolivar,1465000,30,b
3,Arauca,1695200,8,b
32,Vichada,77600,0,c
4,Atlantico,225200,25,b
31,Vaupes,44400,30,c
27,Santander,1691600,14,b
31,Vaupes,1201600,28,a
24,Quindio,394000,16,b
6,Boyaca,732000,18,b
22,Norte de Santander,1621800,23,d
5,Bolivar,1894000,12,c
21,Narino,497000,8,b
7,Caldas,234400,3,c
8,Caqueta,1383600,16,c
17,Huila,1261200,3,d
29,Tolima,1663800,0,b
5,Bolivar,361000,10,e
1,Amazonas,850800,6,a
4,Atlantico,836400,18,e
8,Caqueta,337600,26,e
19,Magdalena,1543200,9,c
5,Bolivar,221200,8,b
17,Huila,11400,0,b
15,Guainia,139200,13,d
26,San Andres y Providencia,1477000,14,d
15,Guainia,1145600,24,d
18,La Guajira,1391600,23,a
31,Vaupes,357400,7,c
16,Guaviare,62000,1,a
2,Antioquia,1637400,24,b
9,Casanare,82400,6,b
4,Atlantico,1125600,3,e
10,Cauca,1592400,20,a
1,Amazonas,1169800,7,b
7,Caldas,1969600,6,b
20,Meta,1178000,15,b
29,Tolima,1448800,14,e
13,Cordoba,1319200,7,b
15,Guainia,1846600,11,c
29,Tolima,902800,2,b
28,Sucre,1139800,12,a
13,Cordoba,1692800,7,b
25,Risaralda,706800,10,c
28,Sucre,1421200,14,c
2,Antioquia,906200,7,b
26,San Andres y Providencia,158600,0,d
15,Guainia,1218400,4,e
4,Atlantico,1338600,29,c
17,Huila,845000,18,a
6,Boyaca,1920800,27,e
11,Cesar,1609000,16,e
18,La Guajira,16400,15,e
13,Cordoba,1217400,9,c
5,Bolivar,1527400,13,c
24,Quindio,77600,17,b
24,Quindio,33000,30,a
5,Bolivar,249000,19,a
7,Caldas,951800,21,e
7,Caldas,615400,22,c
27,Santander,1888000,18,a
5,Bolivar,225000,21,c
12,Choco,1690800,7,b
31,Vaupes,1920200,15,c
1,Amazonas,248200,21,c
16,Guaviare,1611000,0,b
3,Arauca,329600,30,c
8,Caqueta,152400,17,c
15,Guainia,1897000,13,e
25,Risaralda,456200,26,d
11,Cesar,190200,29,d
31,Vaupes,1583400,14,a
1,Amazonas,635200,17,d
26,San Andres y Providencia,112000,16,c
28,Sucre,538400,6,c
18,La Guajira,272600,24,b
18,La Guajira,627600,4,c
5,Bolivar,733200,27,e
3,Arauca,219200,18,b
17,Huila,1836600,2,b
9,Casanare,1715400,3,a
20,Meta,609000,13,a
12,Choco,391800,23,c
10,Cauca,1926200,4,c
27,Santander,1224200,17,b
4,Atlantico,1954600,9,c
9,Casanare,1456800,0,a
8,Caqueta,1937400,7,d
11,Cesar,387400,8,e
5,Bolivar,1710200,12,b
22,Norte de Santander,164200,19,c
20,Meta,1530200,28,a
24,Quindio,1954800,1,d
13,Cordoba,662000,2,e
11,Cesar,1483200,8,d
18,La Guajira,1787400,27,b
13,Cordoba,1143800,28,e
2,Antioquia,448000,2,a
15,Guainia,1600600,24,a
1,Amazonas,1880200,25,a
21,Narino,1432200,24,e
7,Caldas,312400,5,c
13,Cordoba,1172400,14,a
22,Norte de Santander,849000,5,d
29,Tolima,139000,16,d
12,Choco,566200,12,a
30,Valle del Cauca,1333400,28,b
4,Atlantico,1782800,22,a
4,Atlantico,966600,14,c
5,Bolivar,1918200,24,d
23,Putumayo,32600,7,d
29,Tolima,1918800,11,c
27,Santander,1614000,5,e
29,Tolima,765200,7,a
2,Antioquia,333600,28,e
31,Vaupes,639800,4,d
32,Vichada,1018800,15,c
28,Sucre,32000,18,e
18,La Guajira,363800,5,c
16,Guaviare,1977000,18,e
17,Huila,958200,27,b
18,La Guajira,35400,15,e
7,Caldas,1490000,10,e
16,Guaviare,1659800,11,e
8,Caqueta,963000,16,b
32,Vichada,636000,19,c
30,Valle del Cauca,1290800,27,d
32,Vichada,530000,2,c
18,La Guajira,314000,25,a
22,Norte de Santander,1681600,26,b
14,Cundinamarca,722200,4,d
21,Narino,725200,18,a
26,San Andres y Providencia,343000,29,a
2,Antioquia,1939800,6,c
8,Caqueta,1646000,11,e
17,Huila,1531600,21,c
14,Cundinamarca,919800,13,d
22,Norte de Santander,128200,0,a
18,La Guajira,1586600,23,d
28,Sucre,834200,27,d
25,Risaralda,1176200,3,d
2,Antioquia,1018000,0,b
26,San Andres y Providencia,620600,30,d
13,Cordoba,1799000,1,e
24,Quindio,1194200,20,e
11,Cesar,1675800,7,c
8,Caqueta,827600,2,a
6,Boyaca,20800,24,a
7,Caldas,671000,30,e
22,Norte de Santander,385800,2,b
8,Caqueta,442600,9,a
25,Risaralda,1991800,20,c
30,Valle del Cauca,668200,28,c
21,Narino,932000,5,a
18,La Guajira,550800,18,e
13,Cordoba,725600,21,d
14,Cundinamarca,1587400,26,e
1,Amazonas,816400,7,a
15,Guainia,1086000,13,c
18,La Guajira,755600,8,c
17,Huila,1116400,30,a
13,Cordoba,62000,29,c
28,Sucre,612000,7,b
19,Magdalena,1044600,27,e
14,Cundinamarca,1872600,0,b
21,Narino,1152800,10,a
23,Putumayo,1511600,6,c
32,Vichada,1645800,24,b
4,Atlantico,276400,26,d
4,Atlantico,1997000,17,b
7,Caldas,1201400,10,e
3,Arauca,1400200,14,d
21,Narino,1748400,22,c
24,Quindio,670600,30,c
7,Caldas,1714800,11,d
19,Magdalena,1573800,8,a
6,Boyaca,1133800,6,b
18,La Guajira,1923000,2,d
3,Arauca,640600,24,d
29,Tolima,848000,23,c
14,Cundinamarca,1552000,1,d
1,Amazonas,1211400,15,c
5,Bolivar,1681200,28,d
1,Amazonas,158200,21,c
1,Amazonas,842000,1,a
25,Risaralda,1242200,11,e
26,San Andres y Providencia,695400,23,e
4,Atlantico,1860400,29,d
25,Risaralda,104400,5,c
12,Choco,1576200,14,b
17,Huila,262000,11,a
25,Risaralda,212800,1,c
16,Guaviare,1511000,3,e
21,Narino,572800,27,b
16,Guaviare,234800,6,a
6,Boyaca,963800,15,b
27,Santander,1848400,2,e
22,Norte de Santander,1942600,1,c
15,Guainia,73800,6,c
8,Caqueta,78600,13,b
9,Casanare,734200,1,d
2,Antioquia,1712200,10,d
14,Cundinamarca,1259600,19,b
15,Guainia,88800,30,a
31,Vaupes,636200,27,b
13,Cordoba,1377000,10,d
13,Cordoba,1983600,14,a
7,Caldas,309200,20,d
20,Meta,518600,0,d
24,Quindio,608600,24,e
4,Atlantico,75200,30,c
20,Meta,409600,22,d
14,Cundinamarca,1941200,27,e
3,Arauca,1688600,25,e
10,Cauca,817000,5,e
10,Cauca,1530400,30,d
7,Caldas,738800,28,d
32,Vichada,452000,9,c
18,La Guajira,250000,9,a
12,Choco,890200,3,c
25,Risaralda,469000,22,b
2,Antioquia,1009400,28,a
16,Guaviare,111600,12,e
31,Vaupes,1200200,16,e
26,San Andres y Providencia,1679400,10,a
8,Caqueta,1268600,3,e
13,Cordoba,891200,10,a
14,Cundinamarca,1269400,7,c
13,Cordoba,350400,9,e
3,Arauca,1044400,16,d
7,Caldas,1671400,27,e
10,Cauca,1475600,23,b
4,Atlantico,1807000,30,b
16,Guaviare,1423400,24,b
1,Amazonas,845600,24,c
26,San Andres y Providencia,60000,23,b
25,Risaralda,1314200,4,b
30,Valle del Cauca,1173000,4,a
29,Tolima,1376600,6,e
32,Vichada,1457400,16,a
28,Sucre,3400,24,c
31,Vaupes,854200,26,a
31,Vaupes,1959000,1,d
30,Valle del Cauca,343800,20,a
2,Antioquia,1971600,27,c
9,Casanare,1036200,22,d
20,Meta,1482800,30,a
17,Huila,1446800,5,b
20,Meta,1744200,14,a
5,Bolivar,1601800,12,a
18,La Guajira,651600,29,d
21,Narino,172200,5,a
12,Choco,478800,25,c
22,Norte de Santander,762000,10,d
12,Choco,335800,30,a
30,Valle del Cauca,1178600,21,e
30,Valle del Cauca,1982200,7,e
22,Norte de Santander,705600,14,c
21,Narino,120200,0,a
12,Choco,1998800,8,e
7,Caldas,1875800,8,e
8,Caqueta,1478800,8,c
19,Magdalena,1650200,27,c
23,Putumayo,960200,18,c
25,Risaralda,1353200,20,c
16,Guaviare,1580200,27,c
22,Norte de Santander,1372800,5,e
12,Choco,217000,26,d
7,Caldas,708400,4,a
19,Magdalena,396200,17,a
32,Vichada,1300000,21,a
11,Cesar,681200,2,d
27,Santander,807200,24,a
23,Putumayo,561600,21,c
15,Guainia,1536800,24,c
8,Caqueta,448800,18,d
12,Choco,820000,15,d
14,Cundinamarca,179000,19,a
15,Guainia,411600,2,c
11,Cesar,1578600,18,d
19,Magdalena,510200,22,a
2,Antioquia,532400,17,e
31,Vaupes,1003800,9,e
18,La Guajira,1704000,7,b
15,Guainia,177000,20,e
22,Norte de Santander,1045200,23,d
30,Valle del Cauca,648600,21,a
5,Bolivar,1467600,13,e
24,Quindio,1783400,29,d
27,Santander,1111000,11,c
30,Valle del Cauca,791400,18,d
4,Atlantico,586000,1,e
32,Vichada,1715000,10,d
20,Meta,1057200,0,c
28,Sucre,1604600,9,c
32,Vichada,761200,13,a
28,Sucre,237000,0,e
32,Vichada,503400,6,d
15,Guainia,113200,20,d
3,Arauca,1540000,27,a
11,Cesar,452800,21,d
3,Arauca,258200,7,e
20,Meta,549800,18,d
28,Sucre,566000,17,e
22,Norte de Santander,1341000,23,e
23,Putumayo,867600,30,c
17,Huila,543400,12,d
6,Boyaca,1931800,30,a
17,Huila,1318000,9,d
20,Meta,283400,25,d
1,Amazonas,1527400,7,e
19,Magdalena,1995000,6,e
3,Arauca,1141000,1,a
14,Cundinamarca,583600,28,c
19,Magdalena,34000,0,e
7,Caldas,94800,21,a
29,Tolima,399200,26,d
15,Guainia,1777400,3,a
6,Boyaca,98200,12,d
8,Caqueta,374600,3,e
9,Casanare,42200,28,a
13,Cordoba,417200,24,e
23,Putumayo,119200,21,c
1,Amazonas,1992000,0,c
2,Antioquia,579000,12,b
23,Putumayo,588400,23,c
25,Risaralda,976800,27,e
6,Boyaca,1292800,14,b
11,Cesar,312600,22,e
2,Antioquia,416400,22,b
20,Meta,1945800,27,d
22,Norte de Santander,987400,26,b
23,Putumayo,250600,25,e
29,Tolima,1376200,21,d
14,Cundinamarca,1360600,26,b
1,Amazonas,904600,9,a
15,Guainia,703200,19,c
29,Tolima,501200,14,a
13,Cordoba,343400,22,e
26,San Andres y Providencia,845400,25,c
15,Guainia,360000,3,e
11,Cesar,1587000,24,e
31,Vaupes,465200,8,c
24,Quindio,300200,6,c
2,Antioquia,236800,19,c
2,Antioquia,1528800,17,c
22,Norte de Santander,955600,28,b
2,Antioquia,1495000,15,b
5,Bolivar,341600,15,a
2,Antioquia,498600,25,e
5,Bolivar,63600,7,c
21,Narino,1548200,27,e
26,San Andres y Providencia,343000,16,e
24,Quindio,393400,4,e
11,Cesar,1693200,14,d
21,Narino,480600,12,e
28,Sucre,1082000,19,a
8,Caqueta,1173400,24,b
19,Magdalena,1462200,29,d
24,Quindio,1655800,21,c
5,Bolivar,1998800,23,c
28,Sucre,1705800,2,d
10,Cauca,1496200,13,e
30,Valle del Cauca,885800,29,b
24,Quindio,982000,11,b
7,Caldas,804400,18,a
14,Cundinamarca,1936000,21,d
17,Huila,341400,16,b
27,Santander,736800,23,a
8,Caqueta,901600,25,e
7,Caldas,845600,17,b
16,Guaviare,710400,23,e
8,Caqueta,1128400,22,e
15,Guainia,1733000,29,b
27,Santander,1018400,11,b
13,Cordoba,269800,12,b
2,Antioquia,1134000,26,e
18,La Guajira,678600,18,c
30,Valle del Cauca,956000,8,b
6,Boyaca,720600,4,b
10,Cauca,559200,29,a
19,Magdalena,78600,14,e
30,Valle del Cauca,1451200,11,b
26,San Andres y Providencia,836000,5,b
19,Magdalena,49400,12,b
7,Caldas,1733200,6,e
4,Atlantico,1435200,30,e
15,Guainia,873400,28,e
5,Bolivar,1404600,12,c
18,La Guajira,1838400,16,b
26,San Andres y Providencia,932400,18,a
28,Sucre,394600,4,c
9,Casanare,1879000,5,a
27,Santander,1754600,21,b
6,Boyaca,381400,12,d
27,Santander,469800,25,c
19,Magdalena,391400,7,b
20,Meta,1686400,10,e
32,Vichada,1981600,11,a
22,Norte de Santander,1754000,2,d
26,San Andres y Providencia,1181400,8,e
15,Guainia,1375400,28,a
1,Amazonas,386800,6,a
21,Narino,1170400,19,a
25,Risaralda,1726400,25,d
27,Santander,843800,24,e
27,Santander,620200,19,a
6,Boyaca,912400,22,a
1,Amazonas,1211600,8,a
9,Casanare,1686400,16,b
9,Casanare,896000,14,a
13,Cordoba,1170000,26,c
2,Antioquia,772000,16,d
13,Cordoba,1828600,17,d
11,Cesar,578400,21,d
31,Vaupes,677600,3,c
30,Valle del Cauca,639800,8,b
29,Tolima,1452000,12,a
26,San Andres y Providencia,922600,4,a
11,Cesar,1971000,18,a
5,Bolivar,911400,7,e
11,Cesar,416200,11,a
13,Cordoba,1217400,9,e
25,Risaralda,1612800,8,c
13,Cordoba,1585400,19,a
7,Caldas,1197600,2,e
13,Cordoba,1355000,15,e
14,Cundinamarca,672600,15,a
31,Vaupes,741400,22,e
25,Risaralda,589000,0,a
1,Amazonas,316200,9,d
3,Arauca,1485600,9,e
21,Narino,1112000,3,c
27,Santander,899800,19,d
6,Boyaca,780200,2,e
7,Caldas,888400,26,a
32,Vichada,500600,27,e
4,Atlantico,1070800,5,a
15,Guainia,803000,9,a
5,Bolivar,289000,21,d
32,Vichada,934600,29,b
3,Arauca,978000,9,a
9,Casanare,830600,11,a
8,Caqueta,1981200,25,c
28,Sucre,103600,22,a
12,Choco,172600,18,e
25,Risaralda,118200,3,c
19,Magdalena,548000,0,d
26,San Andres y Providencia,738600,28,e
30,Valle del Cauca,101200,17,b
19,Magdalena,980200,27,b
21,Narino,1484200,20,b
1,Amazonas,754800,9,d
17,Huila,120800,2,d
18,La Guajira,1108200,25,c
10,Cauca,1714600,24,e
13,Cordoba,950000,22,d
2,Antioquia,1231000,9,e
1,Amazonas,1508000,1,c
8,Caqueta,675400,16,a
20,Meta,52400,18,e
9,Casanare,545200,20,d
32,Vichada,1476600,18,a
32,Vichada,206800,9,c
21,Narino,1522800,6,d
32,Vichada,223400,17,e
3,Arauca,1062200,9,b
21,Narino,1951200,24,b
25,Risaralda,1484000,1,b
13,Cordoba,575800,18,b
30,Valle del Cauca,613200,25,d
10,Cauca,885200,22,b
6,Boyaca,1826800,22,d
30,Valle del Cauca,902800,0,a
8,Caqueta,345400,4,d
27,Santander,1412200,7,e
14,Cundinamarca,1363200,6,c
10,Cauca,1650200,4,a
30,Valle del Cauca,1445000,13,c
17,Huila,131600,4,a
13,Cordoba,1200800,24,b
2,Antioquia,1923800,25,e
24,Quindio,1457400,11,b
9,Casanare,1546000,30,b
21,Narino,575800,0,e
31,Vaupes,1114600,1,a
21,Narino,970600,1,e
31,Vaupes,1782400,28,d
14,Cundinamarca,953000,14,c
22,Norte de Santander,672600,23,b
28,Sucre,864200,7,e
5,Bolivar,965800,22,e
19,Magdalena,402400,17,a
32,Vichada,63400,13,b
30,Valle del Cauca,1361600,30,a
31,Vaupes,661800,16,e
24,Quindio,176400,22,d
28,Sucre,1263600,21,e
25,Risaralda,205400,27,d
3,Arauca,462400,13,d
15,Guainia,854200,5,d
14,Cundinamarca,614800,1,a
1,Amazonas,1497800,3,e
15,Guainia,1911000,15,e
31,Vaupes,1293800,15,d
10,Cauca,781600,20,b
15,Guainia,147400,1,a
10,Cauca,837600,10,a
20,Meta,832000,28,c
30,Valle del Cauca,1456800,26,d
12,Choco,496200,22,d
11,Cesar,1743400,21,c
16,Guaviare,1727400,27,b
31,Vaupes,1345200,7,d
27,Santander,712600,11,b
2,Antioquia,826800,17,d
2,Antioquia,1559600,29,c
19,Magdalena,234000,0,b
15,Guainia,709400,29,e
22,Norte de Santander,586200,15,b
2,Antioquia,775200,10,b
12,Choco,95800,25,a
1,Amazonas,1904600,0,a
22,Norte de Santander,1605800,22,c
14,Cundinamarca,784800,10,a
29,Tolima,1967000,27,e
30,Valle del Cauca,296400,21,d
16,Guaviare,1535800,9,d
31,Vaupes,498800,2,c
22,Norte de Santander,1993800,3,a
18,La Guajira,399800,8,a
15,Guainia,187400,26,e
10,Cauca,776000,18,b
4,Atlantico,1228600,23,b
20,Meta,1187400,17,d
15,Guainia,1651800,22,a
9,Casanare,1455200,20,c
28,Sucre,572800,11,c
18,La Guajira,1312600,22,b
13,Cordoba,316000,5,a
31,Vaupes,234000,17,b
12,Choco,967000,23,e
31,Vaupes,639400,27,b
17,Huila,790600,5,e
19,Magdalena,1675000,27,a
8,Caqueta,1842200,27,c
32,Vichada,1321800,0,c
32,Vichada,1462200,5,d
16,Guaviare,1897000,18,b
8,Caqueta,1590000,23,e
4,Atlantico,102400,16,b
21,Narino,904400,11,d
25,Risaralda,1456600,8,d
17,Huila,548600,16,c
29,Tolima,128400,19,b
30,Valle del Cauca,1232200,13,c
1,Amazonas,1354600,2,b
28,Sucre,16600,23,a
28,Sucre,151800,30,d
2,Antioquia,19400,14,a
16,Guaviare,1534800,14,b
18,La Guajira,1144600,20,c
22,Norte de Santander,540800,15,b
18,La Guajira,1322000,29,b
32,Vichada,355600,16,b
11,Cesar,1873400,3,e
21,Narino,1638200,6,b
6,Boyaca,517000,7,e
12,Choco,361200,6,d
13,Cordoba,1353600,13,b
32,Vichada,11800,29,d
14,Cundinamarca,1471000,0,b
8,Caqueta,1912800,30,a
19,Magdalena,1497400,21,e
18,La Guajira,1286400,14,c
19,Magdalena,307200,1,d
5,Bolivar,1347800,18,c
21,Narino,393000,30,c
5,Bolivar,1918200,27,c
31,Vaupes,1683200,6,b
18,La Guajira,1502000,28,d
11,Cesar,1219000,8,b
5,Bolivar,293800,20,b
18,La Guajira,712600,14,d
15,Guainia,243000,19,a
8,Caqueta,1649800,10,d
32,Vichada,1852600,5,e
28,Sucre,1958600,26,a
23,Putumayo,1245200,17,e
13,Cordoba,1044000,0,c
20,Meta,1185800,3,d
24,Quindio,1848400,2,b
12,Choco,976400,21,d
4,Atlantico,53200,27,e
7,Caldas,572400,6,b
18,La Guajira,1236200,11,b
20,Meta,1766200,9,c
28,Sucre,1886000,20,e
26,San Andres y Providencia,1200600,16,b
17,Huila,1183400,30,d
7,Caldas,369600,13,a
21,Narino,647800,26,d
12,Choco,916800,11,b
18,La Guajira,424600,1,c
3,Arauca,1366200,20,a
12,Choco,620600,11,d
4,Atlantico,1742800,30,b
4,Atlantico,88200,2,a
9,Casanare,723800,1,c
4,Atlantico,1478400,4,d
19,Magdalena,1003000,4,a
31,Vaupes,247400,28,c
20,Meta,1661800,28,a
14,Cundinamarca,1922200,7,c
29,Tolima,1360400,8,e
32,Vichada,1009000,17,a
20,Meta,1998600,22,d
19,Magdalena,1017200,17,c
4,Atlantico,1535200,11,c
1,Amazonas,727000,18,a
30,Valle del Cauca,57600,14,a
